18960300,,,,,,,
mehrbändiges Werk,Multivolume Work,,,fabio:WorkCollection,,fabio:PrintObject,fabio:AnalogItem
Mehrbändiges Werk,Multivolume Work,,,fabio:WorkCollection,,fabio:PrintObject,fabio:AnalogItem
Meßkatalog,Term Catalog,,,fabio:LibraryCatalog,,fabio:AnalogManifestation,fabio:AnalogItem
Meßrelation,Measurement,,,,fabio:Periodical,fabio:PrintObject,fabio:AnalogItem
Metallarbeit,Metal Work,Y,https://d-nb.info/gnd/4038867-0,,,,
Metallwaren,Metal Ware,Y,https://d-nb.info/gnd/4331523-9,,,,
Mikroform,Microfilm,,https://d-nb.info/gnd/4039216-8,,,,
Mineralogie,Mineralogy,Y,https://d-nb.info/gnd/4039457-8,,,,
Missale,Missal,,https://d-nb.info/gnd/4170131-8,,fabio:ReferenceBook,fabio:PrintObject,fabio:AnalogItem
Mitgliederverzeichnis,Member Register,,https://d-nb.info/gnd/4170173-2,fabio:ReferenceWork,fabio:ArchivalDocument,fabio:AnalogManifestation,fabio:AnalogItem
Möbel,Furniture,Y,https://d-nb.info/gnd/4039860-2,,,,
Monografie,Monography,,,,fabio:Book,fabio:PrintObject,fabio:AnalogItem
Monogramm,Monogram,Y,https://d-nb.info/gnd/4040088-8,,,,
Monograph,Monography,,,,fabio:Book,fabio:PrintObject,fabio:AnalogItem
Monographie,Monography,,https://d-nb.info/gnd/4454906-4,,fabio:Book,fabio:PrintObject,fabio:AnalogItem
moriendi,The Art of Dying,,,,fabio:InstructionalBook,fabio:PrintObject,fabio:AnalogItem
multivolume monograph,Multivolume Monograph,,,fabio:WorkCollection,fabio:Book,fabio:PrintObject,fabio:AnalogItem
Multivolume work,Multivolume Work,,,fabio:WorkCollection,fabio:Book,fabio:PrintObject,fabio:AnalogItem
Mundloch,Surface Entrace of a Mining Gallery,Y,https://d-nb.info/gnd/4005614-4,,,,
Münze,Coins,Y,https://d-nb.info/gnd/4040629-5,,,,
Münze / Notgeld,Coins / Emergency currency,Y,https://d-nb.info/gnd/4040629-5+https://d-nb.info/gnd/4042678-6,,,,
Münzen und Medaillen,Coins and Medals,Y,,,,,
Musik,Music,Y,https://d-nb.info/gnd/4040802-4,fabio:MusicalComposition,,fabio:PrintObject,fabio:AnalogItem
Musikbuch,Music Book,,,,fabio:Book,fabio:PrintObject,fabio:AnalogItem
Musikinstrument,Musical Instrument,Y,https://d-nb.info/gnd/4040851-6,,,,
Musiknoten,Musical Notes,Y,https://d-nb.info/gnd/4528562-7,,,,
Musterbuch,Pattern Book,,https://d-nb.info/gnd/4040935-1,fabio:ReferenceWork,fabio:InstructionalBook,fabio:PrintObject,fabio:AnalogItem
Nachruf,Obituary,Y,https://d-nb.info/gnd/4128540-2,fabio:Obituary,,fabio:PrintObject,fabio:AnalogItem
Nekrolog,Obituary,Y,,fabio:Obituary,,fabio:PrintObject,fabio:AnalogItem
Neuerwerbungsliste,List of New Acquisitions,,https://d-nb.info/gnd/4171549-4,fabio:LibraryCatalog,,fabio:AnalogManifestation,fabio:AnalogItem
newspaper,Newspaper,,,,fabio:Newspaper,fabio:PrintObject,fabio:AnalogItem
Notiz,Note,,https://d-nb.info/gnd/4206777-7,,fabio:Notebook,fabio:AnalogManifestation,fabio:AnalogItem
novel,Novel,Y,https://d-nb.info/gnd/4050479-7,,fabio:Book,fabio:PrintObject,fabio:AnalogItem
Novelle,Novella,Y,https://d-nb.info/gnd/4042706-7,,fabio:Book,fabio:PrintObject,fabio:AnalogItem
Online-Publikation,Online Publication,,,,,fabio:WebManifestation,
Online-Ressource,Online Publication,,,,,fabio:WebManifestation,
Optik,Optics,Y,https://d-nb.info/gnd/4043650-0,,,,
Ordensliteratur,Literature on Catholic Orders,Y,https://d-nb.info/gnd/4496585-0,,,,
Ordensliteratur:Augustiner,Literature on Catholic Orders,Y,https://d-nb.info/gnd/4496585-0+https://d-nb.info/gnd/1031362452,,,,
Ordensliteratur:Augustiner-Barfüßer,Literature on Catholic Orders,Y,https://d-nb.info/gnd/4496585-0+https://d-nb.info/gnd/7551334-1,,,,
Ordensliteratur:Augustiner-Chorherren,Literature on Catholic Orders,Y,https://d-nb.info/gnd/4496585-0+https://d-nb.info/gnd/4147902-6,,,,
Ordensliteratur:Augustiner-Eremiten,Literature on Catholic Orders,Y,https://d-nb.info/gnd/4496585-0+https://d-nb.info/gnd/4139688-1,,,,
Ordensliteratur:Barnabiten,Literature on Catholic Orders,Y,https://d-nb.info/gnd/4496585-0,,,,
Ordensliteratur:Benediktiner,Literature on Catholic Orders,Y,https://d-nb.info/gnd/4496585-0+https://d-nb.info/gnd/7792537-3,,,,
Ordensliteratur:Dominikaner,Literature on Catholic Orders,Y,https://d-nb.info/gnd/4496585-0+https://d-nb.info/gnd/4536115-0,,,,
Ordensliteratur:Franziskaner,Literature on Catholic Orders,Y,https://d-nb.info/gnd/4496585-0+https://d-nb.info/gnd/4713734-4,,,,
Ordensliteratur:Jesuiten,Literature on Catholic Orders,Y,https://d-nb.info/gnd/4496585-0+http://d-nb.info/gnd/4295944-5,,,,
Ordensliteratur:Kapuziner,Literature on Catholic Orders,Y,https://d-nb.info/gnd/4496585-0+https://d-nb.info/gnd/4469626-7,,,,
Ordensliteratur:Karmeliter,Literature on Catholic Orders,Y,https://d-nb.info/gnd/4496585-0+https://d-nb.info/gnd/1153165503,,,,
Ordensliteratur:Kartäuser,Literature on Catholic Orders,Y,https://d-nb.info/gnd/4496585-0+https://d-nb.info/gnd/4495421-9,,,,
Ordensliteratur:Minimen,Literature on Catholic Orders,Y,https://d-nb.info/gnd/4496585-0+https://d-nb.info/gnd/4830809-2,,,,
Ordensliteratur:Minoriten,Literature on Catholic Orders,Y,https://d-nb.info/gnd/4496585-0+https://d-nb.info/gnd/4482830-5,,,,
Ordensliteratur:Oratorianer,Literature on Catholic Orders,Y,https://d-nb.info/gnd/4496585-0+https://d-nb.info/gnd/4699104-9,,,,
Ordensliteratur:Prämonstratenser,Literature on Catholic Orders,Y,https://d-nb.info/gnd/4496585-0+https://d-nb.info/gnd/4201362-8,,,,
Ordensliteratur:Theatiner,Literature on Catholic Orders,Y,https://d-nb.info/gnd/4496585-0+https://d-nb.info/gnd/1189104636,,,,
Ordensliteratur:Unbeschuhte,"Literature on Catholic Orders Discalced",Y,https://d-nb.info/gnd/4496585-0,,,,
Ordensliteratur:Unbeschuhte Karmeliter,"Literature on Catholic Orders Discalced Carmelites",Y,https://d-nb.info/gnd/4496585-0,,,,
Ordensliteratur:Zisterzienser,Literature on Catholic Orders,Y,https://d-nb.info/gnd/4496585-0+https://d-nb.info/gnd/4558399-7,,,,
Ornamenblätter,Ornamental Leaf,Y,https://d-nb.info/gnd/4172844-0,,,,
Ornamentblätter,Ornamental Leaf,Y,https://d-nb.info/gnd/4172844-0,,,,
Ornamentik,Ornamentation,Y,https://d-nb.info/gnd/4043886-7,,,,
Ortsplan,Location Map,Y,,fabio:StillImage,,fabio:PrintObject,fabio:AnalogItem
Ortsverzeichnis,Location Directory,,https://d-nb.info/gnd/4067870-2,fabio:ReferenceWork,,fabio:PrintObject,fabio:AnalogItem
Pädagogik,Pedagogy,Y,https://d-nb.info/gnd/4044302-4,,,,
Panegyrikos,Speech,,,,fabio:Oration,fabio:PrintObject,fabio:AnalogItem
Pass,Passport,,https://d-nb.info/gnd/4049302-7,,fabio:ArchivalDocument,fabio:AnalogManifestation,fabio:AnalogItem
Perioche,Synopsis,,https://d-nb.info/gnd/4457880-5,,,,doco:Abstract
Pflanzenbuch,Plant Book,Y,https://d-nb.info/gnd/4174054-3,,fabio:Book,fabio:PrintObject,fabio:AnalogItem
Pharmakopöe,pharmacopoeia,,,fabio:InstructionalWork,fabio:Book,fabio:PrintObject,fabio:AnalogItem
Philosophie / Psychologie,"Philosophy / Psychology",Y,https://d-nb.info/gnd/4045791-6+https://d-nb.info/gnd/4047704-6,,,,
Photographie,Photografie,Y,https://d-nb.info/gnd/4045895-7,,,,
Physik,Physics,Y,https://d-nb.info/gnd/4045956-1,,,,
Physik / Optik / Mechanik / Magnetismus / Akustik,"Physics, Magnetism",Y,https://d-nb.info/gnd/4045956-1+https://d-nb.info/gnd/4043650-0+https://d-nb.info/gnd/4038168-7+https://d-nb.info/gnd/4037021-5+https://d-nb.info/gnd/4000988-9,,,,
Physiognomie,Physiognomy,Y,https://d-nb.info/gnd/4128352-1,,,,
picture,Picture,,,fabio:StillImage,,fabio:PrintObject,fabio:AnalogItem
Plakat,Poster,,https://d-nb.info/gnd/4046198-1,fabio:Work,,fabio:AnalogManifestation,fabio:AnalogItem
Plakate,Posters,,,fabio:Work,,fabio:AnalogManifestation,fabio:AnalogItem
Plakatentwurf,Poster Design,,,fabio:Work,,fabio:AnalogManifestation,fabio:AnalogItem
Plan,Plan,,https://d-nb.info/gnd/4188555-7,fabio:Poem,,fabio:PrintObject,fabio:AnalogItem
Poetik,Poetics,Y,https://d-nb.info/gnd/4046449-0,,,,
poetry,Poetry,,,fabio:Poem,,fabio:PrintObject,fabio:AnalogItem
Porträt,Portrait,,,fabio:StillImage,,fabio:AnalogManifestation,fabio:AnalogItem
Porträtwerk,Potraiture,,https://d-nb.info/gnd/7575852-0,fabio:StillImage,,fabio:AnalogManifestation,fabio:AnalogItem
Porzellan und Keramik,Porcelain and Ceramics,Y,https://d-nb.info/gnd/4046851-3+https://d-nb.info/gnd/4030270-2,,,,
Postkarte,Post card,,https://d-nb.info/gnd/4046902-5,fabio:StillImage,fabio:Letter,fabio:AnalogManifestation,fabio:AnalogItem
Praktik,"Practice, Method",Y,https://d-nb.info/gnd/4457887-8,,,,
Predigt,Sermon,Y,https://d-nb.info/gnd/4047089-1,,fabio:Book,fabio:PrintObject,fabio:AnalogItem
Predigtsammlung,sermon collection,Y,https://d-nb.info/gnd/4123978-7,fabio:WorkCollection,,,
Preisschrift,Prize Essay,,,,fabio:Essay,fabio:PrintObject,fabio:AnalogItem
Preprint,Preprint,,,,fabio:Preprint,fabio:PrintObject,fabio:AnalogItem
Privileg,Privilege,Y,https://d-nb.info/gnd/4132797-4,,,,
Probedruck,Proof,,https://d-nb.info/gnd/4367555-4,,fabio:Proof,fabio:PrintObject,fabio:AnalogItem
Profil,Elevation,Y,https://d-nb.info/gnd/4533611-8,,,,
Programmheft,"Playbill, Programme",Y,https://d-nb.info/gnd/4373950-7,fabio:ReferenceWork,,fabio:PrintObject,fabio:AnalogItem
Programmzettel,Playbill,Y+NF,,fabio:ReferenceWork,,fabio:PrintObject,fabio:AnalogItem
Propekt,Brochure,,,fabio:ReferenceWork,,fabio:PrintObject,fabio:AnalogItem
Prosa,Prose,Y,https://d-nb.info/gnd/4047497-5,fabio:LiteraryWork,,fabio:PrintObject,fabio:AnalogItem
Prospekt,Brochure,Y,https://d-nb.info/gnd/4136390-5,fabio:ReferenceWork,,fabio:PrintObject,fabio:AnalogItem
Psalter,Psalter,,https://d-nb.info/gnd/4176114-5,,fabio:Book,fabio:PrintObject,fabio:AnalogItem
Quelle,Source,,https://d-nb.info/gnd/4135952-5,,,,doco:BibliographicReferenceList
Ratgeber,Self Help,,https://d-nb.info/gnd/4048476-2,,fabio:ReferenceBook,fabio:PrintObject,fabio:AnalogItem
Rechenbuch,Arithmetic Book,Y,https://d-nb.info/gnd/4633636-9,,fabio:ReferenceBook,fabio:PrintObject,fabio:AnalogItem
Rede,Speech,Y,https://d-nb.info/gnd/4048882-2,,fabio:Oration,fabio:PrintObject,fabio:AnalogItem
Rede / Panegyrikos,Speech,,https://d-nb.info/gnd/4048882-2,,fabio:Oration,fabio:PrintObject,fabio:AnalogItem
Regelsammlung,Law Collection,,,"fabio:WorkCollection
fabio:ReferenceWork",,fabio:PrintObject,fabio:AnalogItem
Regest,Register of Decrees,Y,https://d-nb.info/gnd/4049007-5,,,,
Regesten,Register of Decrees,Y,https://d-nb.info/gnd/4049007-5,,,,
Reisebericht,Travelog,,https://d-nb.info/gnd/4076645-7,,fabio:Entry,fabio:PrintObject,fabio:AnalogItem
Reisebericht 1396-1427,Travelog,,https://d-nb.info/gnd/4076645-7,,fabio:Entry,fabio:PrintObject,fabio:AnalogItem
Reisebericht 1486,Travelog,,https://d-nb.info/gnd/4076645-7,,fabio:Entry,fabio:PrintObject,fabio:AnalogItem
Reisebericht 1599-1600,Travelog,,https://d-nb.info/gnd/4076645-7,,fabio:Entry,fabio:PrintObject,fabio:AnalogItem
Reisebericht 1608,Travelog,,https://d-nb.info/gnd/4076645-7,,fabio:Entry,fabio:PrintObject,fabio:AnalogItem
Reisebericht 1672-1681,Travelog,,https://d-nb.info/gnd/4076645-7,,fabio:Entry,fabio:PrintObject,fabio:AnalogItem
Reisebericht 1675-1676,Travelog,,https://d-nb.info/gnd/4076645-7,,fabio:Entry,fabio:PrintObject,fabio:AnalogItem
Reisebericht 1689,Travelog,,https://d-nb.info/gnd/4076645-7,,fabio:Entry,fabio:PrintObject,fabio:AnalogItem
Reisebericht 1707,Travelog,,https://d-nb.info/gnd/4076645-7,,fabio:Entry,fabio:PrintObject,fabio:AnalogItem
Reisebericht 1714,Travelog,,https://d-nb.info/gnd/4076645-7,,fabio:Entry,fabio:PrintObject,fabio:AnalogItem
Reisebericht 1743,Travelog,,https://d-nb.info/gnd/4076645-7,,fabio:Entry,fabio:PrintObject,fabio:AnalogItem
Reisebericht 1753-1756,Travelog,,https://d-nb.info/gnd/4076645-7,,fabio:Entry,fabio:PrintObject,fabio:AnalogItem
Reisebericht 1771,Travelog,,https://d-nb.info/gnd/4076645-7,,fabio:Entry,fabio:PrintObject,fabio:AnalogItem
Reisebericht 1772,Travelog,,https://d-nb.info/gnd/4076645-7,,fabio:Entry,fabio:PrintObject,fabio:AnalogItem
Reisebericht 1775,Travelog,,https://d-nb.info/gnd/4076645-7,,fabio:Entry,fabio:PrintObject,fabio:AnalogItem
Reisebericht 1777,Travelog,,https://d-nb.info/gnd/4076645-7,,fabio:Entry,fabio:PrintObject,fabio:AnalogItem
Reisebericht 1778,Travelog,,https://d-nb.info/gnd/4076645-7,,fabio:Entry,fabio:PrintObject,fabio:AnalogItem
Reisebericht 1779,Travelog,,https://d-nb.info/gnd/4076645-7,,fabio:Entry,fabio:PrintObject,fabio:AnalogItem
Reisebericht 1788,Travelog,,https://d-nb.info/gnd/4076645-7,,fabio:Entry,fabio:PrintObject,fabio:AnalogItem
Reisebericht 1791,Travelog,,https://d-nb.info/gnd/4076645-7,,fabio:Entry,fabio:PrintObject,fabio:AnalogItem
Reisebericht 1798-1801,Travelog,,https://d-nb.info/gnd/4076645-7,,fabio:Entry,fabio:PrintObject,fabio:AnalogItem
Reisebericht 1799,Travelog,,https://d-nb.info/gnd/4076645-7,,fabio:Entry,fabio:PrintObject,fabio:AnalogItem
Reisebericht 1800-1801,Travelog,,https://d-nb.info/gnd/4076645-7,,fabio:Entry,fabio:PrintObject,fabio:AnalogItem
Reisebericht 1801,Travelog,,https://d-nb.info/gnd/4076645-7,,fabio:Entry,fabio:PrintObject,fabio:AnalogItem
Reisebericht 1801-1802,Travelog,,https://d-nb.info/gnd/4076645-7,,fabio:Entry,fabio:PrintObject,fabio:AnalogItem
Reisebericht 1801-1806,Travelog,,https://d-nb.info/gnd/4076645-7,,fabio:Entry,fabio:PrintObject,fabio:AnalogItem
Reisebericht 1802-1811,Travelog,,https://d-nb.info/gnd/4076645-7,,fabio:Entry,fabio:PrintObject,fabio:AnalogItem
Reisebericht 1806-1807,Travelog,,https://d-nb.info/gnd/4076645-7,,fabio:Entry,fabio:PrintObject,fabio:AnalogItem
Reisebericht 1809,Travelog,,https://d-nb.info/gnd/4076645-7,,fabio:Entry,fabio:PrintObject,fabio:AnalogItem
Reisebericht 1811-1812,Travelog,,https://d-nb.info/gnd/4076645-7,,fabio:Entry,fabio:PrintObject,fabio:AnalogItem
Reisebericht 1814,Travelog,,https://d-nb.info/gnd/4076645-7,,fabio:Entry,fabio:PrintObject,fabio:AnalogItem
Reisebericht 1816,Travelog,,https://d-nb.info/gnd/4076645-7,,fabio:Entry,fabio:PrintObject,fabio:AnalogItem
Reisebericht 1817-1818,Travelog,,https://d-nb.info/gnd/4076645-7,,fabio:Entry,fabio:PrintObject,fabio:AnalogItem
Reisebericht 1819,Travelog,,https://d-nb.info/gnd/4076645-7,,fabio:Entry,fabio:PrintObject,fabio:AnalogItem
Reisebericht 1825,Travelog,,https://d-nb.info/gnd/4076645-7,,fabio:Entry,fabio:PrintObject,fabio:AnalogItem
Reisebericht 1826,Travelog,,https://d-nb.info/gnd/4076645-7,,fabio:Entry,fabio:PrintObject,fabio:AnalogItem
Reisebericht 1827,Travelog,,https://d-nb.info/gnd/4076645-7,,fabio:Entry,fabio:PrintObject,fabio:AnalogItem
Reisebericht 1831-1834,Travelog,,https://d-nb.info/gnd/4076645-7,,fabio:Entry,fabio:PrintObject,fabio:AnalogItem
Reisebericht 1835,Travelog,,https://d-nb.info/gnd/4076645-7,,fabio:Entry,fabio:PrintObject,fabio:AnalogItem
Reisebericht 1835-1845,Travelog,,https://d-nb.info/gnd/4076645-7,,fabio:Entry,fabio:PrintObject,fabio:AnalogItem
Reisebericht 1837,Travelog,,https://d-nb.info/gnd/4076645-7,,fabio:Entry,fabio:PrintObject,fabio:AnalogItem
Reisebericht 1839,Travelog,,https://d-nb.info/gnd/4076645-7,,fabio:Entry,fabio:PrintObject,fabio:AnalogItem
Reisebericht 1840,Travelog,,https://d-nb.info/gnd/4076645-7,,fabio:Entry,fabio:PrintObject,fabio:AnalogItem
Reisebericht 1841-1842,Travelog,,https://d-nb.info/gnd/4076645-7,,fabio:Entry,fabio:PrintObject,fabio:AnalogItem
Reisebericht 1842,Travelog,,https://d-nb.info/gnd/4076645-7,,fabio:Entry,fabio:PrintObject,fabio:AnalogItem
Reisebericht 1842-1845,Travelog,,https://d-nb.info/gnd/4076645-7,,fabio:Entry,fabio:PrintObject,fabio:AnalogItem
Reisebericht 1843,Travelog,,https://d-nb.info/gnd/4076645-7,,fabio:Entry,fabio:PrintObject,fabio:AnalogItem
Reisebericht 1844-1846,Travelog,,https://d-nb.info/gnd/4076645-7,,fabio:Entry,fabio:PrintObject,fabio:AnalogItem
Reisebericht 1848-1849,Travelog,,https://d-nb.info/gnd/4076645-7,,fabio:Entry,fabio:PrintObject,fabio:AnalogItem
Reisebericht 1852,Travelog,,https://d-nb.info/gnd/4076645-7,,fabio:Entry,fabio:PrintObject,fabio:AnalogItem
Reisebericht 1853-1854,Travelog,,https://d-nb.info/gnd/4076645-7,,fabio:Entry,fabio:PrintObject,fabio:AnalogItem
Reisebericht 1858,Travelog,,https://d-nb.info/gnd/4076645-7,,fabio:Entry,fabio:PrintObject,fabio:AnalogItem
Reisebericht 1862,Travelog,,https://d-nb.info/gnd/4076645-7,,fabio:Entry,fabio:PrintObject,fabio:AnalogItem
Reisebericht 1868,Travelog,,https://d-nb.info/gnd/4076645-7,,fabio:Entry,fabio:PrintObject,fabio:AnalogItem
Reisebericht 1896,Travelog,,https://d-nb.info/gnd/4076645-7,,fabio:Entry,fabio:PrintObject,fabio:AnalogItem
Reisebericht 1900,Travelog,,https://d-nb.info/gnd/4076645-7,,fabio:Entry,fabio:PrintObject,fabio:AnalogItem
Reiseführer,Travel Guide,,https://d-nb.info/gnd/4049291-6,fabio:ReferenceWork,,fabio:PrintObject,fabio:AnalogItem
Replik,Replica,Y,https://d-nb.info/gnd/4217975-0,,,,
reporting,Reporting,,,fabio:Report,,fabio:PrintObject,fabio:AnalogItem
Reproduktionsgraphik,Reproduction Print,,,fabio:StillImage,,fabio:PrintObject,fabio:AnalogItem
Revier,Coal District,,,,,,
Rezension,Review,,https://d-nb.info/gnd/4049712-4,fabio:Review,,fabio:PrintObject,fabio:AnalogItem
Rhetorik,Rhetoric,Y,https://d-nb.info/gnd/4076704-8,,,,
Richtlinie,Guidelines,,https://d-nb.info/gnd/4137814-3,fabio:ReferenceWork,,fabio:PrintObject,fabio:AnalogItem
Riss,Fissure,Y,https://d-nb.info/gnd/4050134-6,,,,
Rituale,Rituals,Y,https://d-nb.info/gnd/4226660-9,,,,
Roman,Novel,Y,https://d-nb.info/gnd/4050479-7,,fabio:Book,fabio:PrintObject,fabio:AnalogItem
Sage,Mythology,Y,https://d-nb.info/gnd/4051288-5,,,,
Saigerriss,Vertical Section (of drawing),,,fabio:StillImage,,fabio:PrintObject,fabio:AnalogItem
Sammelwerk,Collection,,https://d-nb.info/gnd/4202533-3,fabio:WorkCollection,,fabio:PrintObject,fabio:AnalogItem
Sammelwerksbeitrag,Collection Entry,,,fabio:WorkCollection,,fabio:PrintObject,fabio:AnalogItem
Satire,Satire,Y,https://d-nb.info/gnd/4051752-4,,,,
Satzung,Constitution,Y,https://d-nb.info/gnd/4051778-0,,,,
Schacht,Well,Y,https://d-nb.info/gnd/4179280-4,,,,
Schäferdichtung,Pastoral Poetry,,,fabio:Poem,,fabio:PrintObject,fabio:AnalogItem
Schauspiel,Play,,,fabio:Play,,fabio:PrintObject,fabio:AnalogItem
Schmuck,Jewelry,Y,https://d-nb.info/gnd/4052945-9,,,,
Schnitt,Section,,,,,fabio:PrintObject,"doco:Section + fabio:AnalogItem"
Schraffen,Hatcher,Y,https://d-nb.info/gnd/4266674-0,,,,
Schreibmeisterbuch,Lettering Book,Y,https://d-nb.info/gnd/4179984-7,fabio:Book,fabio:Book,fabio:PrintObject,fabio:AnalogItem
Schriftbild,Type Face,Y,https://d-nb.info/gnd/4179996-3,,,,
Schulbuch,Textbook,,https://d-nb.info/gnd/4053458-3,,fabio:InstructionalBook,fabio:PrintObject,fabio:AnalogItem
Schulbuch / Fibel / Lesebuch,Textbook,,https://d-nb.info/gnd/4053458-3+https://d-nb.info/gnd/4017033-0+https://d-nb.info/gnd/4035435-0,,fabio:InstructionalBook,fabio:PrintObject,fabio:AnalogItem
Schulprogramm,Curriculum,,https://d-nb.info/gnd/4077211-1,fabio:InstructionalWork,,fabio:PrintObject,fabio:AnalogItem
Schwank,Anecdote,Y,https://d-nb.info/gnd/4053736-5,fabio:ShortStory,,fabio:PrintObject,fabio:AnalogItem
script,Script,,,fabio:Screenplay,,fabio:PrintObject,fabio:AnalogItem
Seigeriss,Vertical Section (of drawing),,,fabio:StillImage,,fabio:PrintObject,fabio:AnalogItem
Seigerriss,Vertical Section (of drawing),,,fabio:StillImage,,fabio:PrintObject,fabio:AnalogItem
Sepulkralarchitektur,Funerary Architecture,Y,https://d-nb.info/gnd/4002851-3+https://d-nb.info/gnd/4255061-0,,,,
series,Series,,,,fabio:Series,fabio:PrintObject,fabio:AnalogItem
Seuchenschrift,Plague Pamphlet,,,,,,
Signet,Signet,Y,https://d-nb.info/gnd/4021855-7,,,,
Signete,Signet,Y,https://d-nb.info/gnd/4021855-7,,,,
Silhouettenbild,Silhouette Image,Y,https://d-nb.info/gnd/4130087-7,fabio:StillImage,,fabio:PrintObject,fabio:AnalogItem
Silhouettenkunst,Silhouette Art,Y,https://d-nb.info/gnd/4130087-7,,,,
Situationskarte,Location Map,,,fabio:StillImage,,fabio:PrintObject,fabio:AnalogItem
Situationsriss,Sketch,,,fabio:StillImage,,fabio:PrintObject,fabio:AnalogItem
Skulptur,Sculpture,Y,https://d-nb.info/gnd/4046277-8,,,,
Solfeggien,Solfeggio,,,fabio:InstructionalWork,,fabio:PrintObject,fabio:AnalogItem
Sonstiges,Miscellaneous,NF,,,,,
Speisekarte,Menu,Y,https://d-nb.info/gnd/4056112-4,fabio:StillImage,,fabio:PrintObject,fabio:AnalogItem
Spiegel,Mirror,Y,https://d-nb.info/gnd/4056203-7,,,,
Spiel,Game,Y,https://d-nb.info/gnd/4056218-9,,,,
Spielzeug,Toys,Y,https://d-nb.info/gnd/4056248-7,,,,
Spitzen und Stoffe,Lace and Cloth,Y,https://d-nb.info/gnd/4125118-0,,,,
Sportplakat,Sports Poster,Y,https://d-nb.info/gnd/4182469-6,fabio:StillImage,,fabio:PrintObject,fabio:AnalogItem
Sprachführer,Language Guide,Y,https://d-nb.info/gnd/4130010-5,fabio:ReferenceBook,,fabio:PrintObject,fabio:AnalogItem
Sprichwortsammlung,Proverbs Collection,,,fabio:WorkCollection,,fabio:PrintObject,fabio:AnalogItem
Stadtplan,City Map,Y,https://d-nb.info/gnd/4129845-7,fabio:StillImage,,fabio:PrintObject,fabio:AnalogItem
Stadtplanung,City Planning,Y,https://d-nb.info/gnd/4056754-0,,,,
Stammbuch,Family Register,Y,https://d-nb.info/gnd/4056896-9,,fabio:ArchivalDocumentSet + fabio:ReferenceBook,fabio:AnalogManifestation,fabio:AnalogItem
Stammbuchblatt,Family Register Page,Y,https://d-nb.info/gnd/4508344-7,,fabio:ArchivalDocument + fabio:ReferenceBook,fabio:Page,fabio:AnalogItem
statistics,Statistics,Y,https://d-nb.info/gnd/4056995-0,,,,
Statistik,Statistics,Y,https://d-nb.info/gnd/4056995-0,,,,
Steinkohle,Coal,Y,https://d-nb.info/gnd/4057194-4,,,,
Stellungnahme,Opinion Piece,,https://d-nb.info/gnd/7768955-0,fabio:Opinion,,fabio:PrintObject,fabio:AnalogItem
Streitschrift,Polemic Pamphlet,Y+NF,https://d-nb.info/gnd/4129058-6,fabio:Opinion,,fabio:PrintObject,fabio:AnalogItem
Streitschrift: jur.,Polemic Pamphlet (Law),Y+NF,https://d-nb.info/gnd/4129058-6,fabio:Opinion,,fabio:PrintObject,fabio:AnalogItem
Streitschrift: theol.,Polemic Pamphlet (Theology),Y+NF,https://d-nb.info/gnd/4129058-6,fabio:Opinion,,fabio:PrintObject,fabio:AnalogItem
Streitschrift:jur.,Polemic Pamphlet (Law),Y+NF,https://d-nb.info/gnd/4129058-6,fabio:Opinion,,fabio:PrintObject,fabio:AnalogItem
Streitschrift:polit.,Polemic Pamphlet (Politics),Y+NF,https://d-nb.info/gnd/4129058-6,fabio:Opinion,,fabio:PrintObject,fabio:AnalogItem
Streitschrift:theol.,Polemic Pamphlet (Theology),Y+NF,https://d-nb.info/gnd/4129058-6,fabio:Opinion,,fabio:PrintObject,fabio:AnalogItem
Subskribentenliste,Subscribers List,,https://d-nb.info/gnd/4183921-3,,,fabio:PrintObject,doco:List + fabio:AnalogItem
Subskriptionsanzeige,Book subscription plan,,,,fabio:Article,fabio:PrintObject,fabio:AnalogItem
Tabelle,Table,,https://d-nb.info/gnd/4184303-4,,fabio:Table,fabio:PrintObject,fabio:AnalogItem
Tagebuch,Diary,,https://d-nb.info/gnd/4058900-6,,fabio:Diary,fabio:AnalogManifestation,fabio:AnalogItem
Tapeten,Wallpaper,Y,https://d-nb.info/gnd/4184454-3,,,,
Tätigkeitsbericht Jahresbericht,annual report,,,fabio:Report,,fabio:PrintObject,fabio:AnalogItem
technical report,Technical Report,,,fabio:TechnicalReport,,fabio:PrintObject,fabio:AnalogItem
Teil eines Periodikums,Part of a Periodical,,,,fabio:PeriodicalItem,fabio:PrintObject,fabio:AnalogItem
Teppich,Carpet,Y,https://d-nb.info/gnd/4059482-8,,,,
Terzinen,Terza rima,,,fabio:Poem,,fabio:PrintObject,fabio:AnalogItem
Text,Text,,https://d-nb.info/gnd/4059596-1,,fabio:Manuscript,fabio:PrintObject,fabio:AnalogItem
Theaterzettel,Theater Poster,,https://d-nb.info/gnd/4185060-9,fabio:StillImage,,fabio:PrintObject,fabio:AnalogItem
Themenheft,Special Issue,,,,fabio:MagazineIssue,fabio:PrintObject,fabio:AnalogItem
theol.,Theology,Y,https://d-nb.info/gnd/4059758-1,,,,
thesis,Thesis,,,,fabio:Thesis,fabio:PrintObject,fabio:AnalogItem
Tierbuch,Animal Book,Y,https://d-nb.info/gnd/4135642-1,,fabio:Book,fabio:PrintObject,fabio:AnalogItem
Tiermedizin,Veterinary Medicine,Y,https://d-nb.info/gnd/4078315-7,,,,
